id,category,type,registration_number,deletion_date,registration,country
858723,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,JIL,,OK-JIL,CZ
858729,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIQ,,OK-KIQ,CZ
858735,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIP,,OK-KIP,CZ
858741,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIN,2005-05-19T14:45:00.000Z,OK-KIN,CZ
858747,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIL,,OK-KIL,CZ
858753,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIK,2021-05-10T23:00:00.000Z,OK-KIK,CZ
858759,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIJ,,OK-KIJ,CZ
858765,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,RYA,,OK-RYA,CZ
858771,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIE,,OK-KIE,CZ
858777,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KID,2005-04-01T08:30:00.000Z,OK-KID,CZ
858783,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,MYA,,OK-MYA,CZ
858789,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,MDC,2005-01-06T23:00:00.000Z,OK-MDC,CZ
858795,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIV,,OK-KIV,CZ
858801,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIT,,OK-KIT,CZ
858807,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIR,2004-09-07T23:00:00.000Z,OK-KIR,CZ
858813,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,KIC,,OK-KIC,CZ
858824,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,JIQ,,OK-JIQ,CZ
858830,AVREG_DATA.CATEGORIES.AIRPLANE,AN 2,JIM,,OK-JIM,CZ
858836,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 421,TKF,2022-12-07T23:00:00.000Z,OK-TKF,CZ
858842,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,0507,,OK-0507,CZ
858847,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,2029,,OK-2029,CZ
858853,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3302,,OK-3302,CZ
858859,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3306,,OK-3306,CZ
858865,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3304,,OK-3304,CZ
858871,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3300,,OK-3300,CZ
858877,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,2371,,OK-2371,CZ
858883,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,1313,,OK-1313,CZ
858889,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,0713,,OK-0713,CZ
858895,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,1272,,OK-1272,CZ
858901,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,0822,,OK-0822,CZ
858907,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3985,,OK-3985,CZ
858913,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,7111,2014-06-12T23:00:00.000Z,OK-7111,CZ
858919,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,6969,,OK-6969,CZ
858925,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,5310,,OK-5310,CZ
858931,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,8661,,OK-8661,CZ
858937,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,4489,,OK-4489,CZ
858943,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,6601,,OK-6601,CZ
858948,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,5283,,OK-5283,CZ
858954,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,5712,,OK-5712,CZ
858960,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,1600,,OK-1600,CZ
858966,AVREG_DATA.CATEGORIES.AIRPLANE,ATR 72,XFA,2011-07-14T14:10:00.000Z,OK-XFA,CZ
858972,AVREG_DATA.CATEGORIES.AIRPLANE,ATR 72,XFD,2011-07-14T14:15:00.000Z,OK-XFD,CZ
858978,AVREG_DATA.CATEGORIES.AIRPLANE,ATR 72,XFB,2011-08-03T11:00:00.000Z,OK-XFB,CZ
858984,AVREG_DATA.CATEGORIES.AIRPLANE,ATR 72,XFC,2011-08-23T09:00:00.000Z,OK-XFC,CZ
858990,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 340,FBI,2012-02-12T23:00:00.000Z,OK-FBI,CZ
858996,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,9039,,OK-9039,CZ
859002,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,9045,,OK-9045,CZ
859008,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,9050,,OK-9050,CZ
859014,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,9046,2016-07-19T13:00:00.000Z,OK-9046,CZ
859020,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4044,2019-07-08T07:00:00.000Z,OK-4044,CZ
859026,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4046,,OK-4046,CZ
859032,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4048,,OK-4048,CZ
859038,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,7079,2008-04-02T23:00:00.000Z,OK-7079,CZ
859044,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,7075,,OK-7075,CZ
859050,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,7071,,OK-7071,CZ
859056,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6068,,OK-6068,CZ
859062,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6063,,OK-6063,CZ
859068,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6062,2007-07-09T14:00:00.000Z,OK-6062,CZ
859074,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6061,,OK-6061,CZ
859080,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6060,,OK-6060,CZ
859086,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6057,,OK-6057,CZ
859092,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6056,2007-07-02T23:00:00.000Z,OK-6056,CZ
859098,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5060,,OK-5060,CZ
859104,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5059,2021-01-07T08:15:00.000Z,OK-5059,CZ
859110,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5058,2009-07-03T09:00:00.000Z,OK-5058,CZ
859116,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5057,,OK-5057,CZ
859122,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,8038,2021-02-01T15:00:00.000Z,OK-8038,CZ
859128,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,8025,,OK-8025,CZ
859134,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,8024,,OK-8024,CZ
859140,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,8020,,OK-8020,CZ
859146,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,8018,,OK-8018,CZ
859152,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5056,2010-07-26T08:00:00.000Z,OK-5056,CZ
859158,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5055,,OK-5055,CZ
859164,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,5054,,OK-5054,CZ
859170,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,5052,,OK-5052,CZ
859176,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4049,,OK-4049,CZ
859182,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4047,,OK-4047,CZ
859188,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4045,2006-04-27T23:00:00.000Z,OK-4045,CZ
859194,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0026,2003-10-17T10:00:00.000Z,OK-0026,CZ
859200,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0037,,OK-0037,CZ
859206,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0039,,OK-0039,CZ
859212,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0043,2007-06-25T08:30:00.000Z,OK-0043,CZ
859218,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0048,,OK-0048,CZ
859224,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1101,,OK-1101,CZ
859230,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0052,,OK-0052,CZ
859236,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0050,2008-03-02T23:00:00.000Z,OK-0050,CZ
859272,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,1065,,OK-1065,CZ
859277,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2022,2003-12-09T14:00:00.000Z,OK-2022,CZ
859283,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2021,,OK-2021,CZ
859299,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1060,,OK-1060,CZ
859305,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1059,2002-12-08T23:00:00.000Z,OK-1059,CZ
859311,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1056,2008-03-03T23:00:00.000Z,OK-1056,CZ
859322,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1041,,OK-1041,CZ
859328,,BB,1035,2002-03-14T23:00:00.000Z,OK-1035,CZ
859334,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0040,2009-06-04T09:00:00.000Z,OK-0040,CZ
859340,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3028,,OK-3028,CZ
859346,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3027,,OK-3027,CZ
859352,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3025,,OK-3025,CZ
859358,,BB,3023,2002-01-31T23:00:00.000Z,OK-3023,CZ
859384,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2020,,OK-2020,CZ
859390,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3041,,OK-3041,CZ
859396,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3039,,OK-3039,CZ
859402,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3038,,OK-3038,CZ
859408,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3036,,OK-3036,CZ
859414,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3032,,OK-3032,CZ
859420,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3031,,OK-3031,CZ
859426,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3030,,OK-3030,CZ
859432,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,3029,2020-03-11T13:00:00.000Z,OK-3029,CZ
859438,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2018,,OK-2018,CZ
859444,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2017,,OK-2017,CZ
859450,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2005,,OK-2005,CZ
859456,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2002,,OK-2002,CZ
859462,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2003,2006-05-04T12:54:00.000Z,OK-2003,CZ
859468,AVREG_DATA.CATEGORIES.AIRPLANE,BEECH 400,RHM,2013-12-22T23:00:00.000Z,OK-RHM,CZ
859474,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 206,WIR,2004-03-01T09:00:00.000Z,OK-WIR,CZ
859480,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 206,XIS,2006-04-04T07:00:00.000Z,OK-XIS,CZ
859486,,BELL 206,YIR,2002-06-18T23:00:00.000Z,OK-YIR,CZ
859492,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 206,ZIU,2017-01-09T08:15:00.000Z,OK-ZIU,CZ
859498,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 206,YIP,2005-07-06T23:00:00.000Z,OK-YIP,CZ
859504,AVREG_DATA.CATEGORIES.HOT_AIR_AIRSHIP,Cameron DP-90,4000,2021-01-14T07:45:00.000Z,OK-4000,CZ
859509,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,CAMERON HOT AIR BALLOONS,8006,2020-02-11T23:00:00.000Z,OK-8006,CZ
859515,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,CAMERON HOT AIR BALLOONS,5009,,OK-5009,CZ
859521,,CHINOOKWT2,SXAA,1997-03-31T23:00:00.000Z,OK-SXAA,CZ
859527,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0453,,OK-0453,CZ
859532,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0688,,OK-0688,CZ
859538,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,1343,,OK-1343,CZ
859544,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,3712,,OK-3712,CZ
859550,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,3254,,OK-3254,CZ
859556,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,2966,,OK-2966,CZ
859562,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,2947,,OK-2947,CZ
859568,AVREG_DATA.CATEGORIES.GLIDER,Cirrus-VTC,2910,,OK-2910,CZ
859574,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,2781,,OK-2781,CZ
859580,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0569,,OK-0569,CZ
859585,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,4444,,OK-4444,CZ
859591,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,6555,,OK-6555,CZ
859597,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,6556,,OK-6556,CZ
859603,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,5147,,OK-5147,CZ
859609,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,4901,,OK-4901,CZ
859615,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,6557,,OK-6557,CZ
859621,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,6608,,OK-6608,CZ
859627,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,7575,,OK-7575,CZ
859633,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,8888,,OK-8888,CZ
859639,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,9245,2010-12-14T09:00:00.000Z,OK-9245,CZ
859645,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 206,AAG,2015-06-03T23:00:00.000Z,OK-AAG,CZ
859651,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 206,EKT,,OK-EKT,CZ
859657,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 206,HKE,2018-01-08T08:00:00.000Z,OK-HKE,CZ
859663,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,0365,,OK-0365,CZ
859669,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,1302,,OK-1302,CZ
859674,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,1301,2014-03-24T08:00:00.000Z,OK-1301,CZ
859680,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,0370,,OK-0370,CZ
859686,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,0416,,OK-0416,CZ
859691,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,0372,,OK-0372,CZ
859697,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,9302,,OK-9302,CZ
859703,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,9306,,OK-9306,CZ
859709,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,9307,2002-09-12T12:15:00.000Z,OK-9307,CZ
859715,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,9324,,OK-9324,CZ
859721,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,4300,,OK-4300,CZ
859727,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,5326,,OK-5326,CZ
859733,AVREG_DATA.CATEGORIES.GLIDER,DISCUS CS,5320,,OK-5320,CZ
859744,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 182,LKP,,OK-LKP,CZ
859750,AVREG_DATA.CATEGORIES.AIRPLANE,EXTRA 300,WXE,2005-07-12T23:00:00.000Z,OK-WXE,CZ
859756,AVREG_DATA.CATEGORIES.AIRPLANE,EXTRA 300,XJS,2013-09-02T23:00:00.000Z,OK-XJS,CZ
859762,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,fire balloons G,0020,,OK-0020,CZ
859768,AVREG_DATA.CATEGORIES.GLIDER,Janus,7300,,OK-7300,CZ
859774,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 172,BZF,,OK-BZF,CZ
859780,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 172,EKD,2025-09-02T23:00:00.000Z,OK-EKD,CZ
859786,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna FR 172,EKM,,OK-EKM,CZ
859792,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 172,UKC,2012-11-02T13:00:00.000Z,OK-UKC,CZ
859798,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 172,XKG,,OK-XKG,CZ
859804,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 172,VKF,,OK-VKF,CZ
859810,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 150,XKJ,,OK-XKJ,CZ
859816,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 150,HKC,,OK-HKC,CZ
859822,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 150,EKI,,OK-EKI,CZ
859828,AVREG_DATA.CATEGORIES.GLIDER,L 13,8700,2010-03-18T07:00:00.000Z,OK-8700,CZ
859834,AVREG_DATA.CATEGORIES.GLIDER,L 13,8704,,OK-8704,CZ
859840,AVREG_DATA.CATEGORIES.GLIDER,L 13,8702,,OK-8702,CZ
859846,AVREG_DATA.CATEGORIES.GLIDER,L 13,8708,,OK-8708,CZ
859852,AVREG_DATA.CATEGORIES.GLIDER,L 13,8712,,OK-8712,CZ
859858,AVREG_DATA.CATEGORIES.GLIDER,L 13,8802,,OK-8802,CZ
859864,AVREG_DATA.CATEGORIES.GLIDER,L 13,8812,2022-02-21T15:00:00.000Z,OK-8812,CZ
859870,AVREG_DATA.CATEGORIES.GLIDER,L 13,8825,2019-01-16T10:00:00.000Z,OK-8825,CZ
859876,AVREG_DATA.CATEGORIES.GLIDER,L 13,9252,,OK-9252,CZ
859882,AVREG_DATA.CATEGORIES.GLIDER,L 13,8831,2012-10-31T23:00:00.000Z,OK-8831,CZ
859888,AVREG_DATA.CATEGORIES.GLIDER,L 13,8830,2021-02-04T10:00:00.000Z,OK-8830,CZ
859894,AVREG_DATA.CATEGORIES.GLIDER,L 13,8829,,OK-8829,CZ
859900,AVREG_DATA.CATEGORIES.GLIDER,L 13,8828,,OK-8828,CZ
859906,AVREG_DATA.CATEGORIES.GLIDER,L 13,8827,,OK-8827,CZ
859912,AVREG_DATA.CATEGORIES.GLIDER,L 13,8826,2020-02-18T14:00:00.000Z,OK-8826,CZ
859918,AVREG_DATA.CATEGORIES.GLIDER,L 13,8824,,OK-8824,CZ
859924,AVREG_DATA.CATEGORIES.GLIDER,L 13,8805,2020-02-26T08:00:00.000Z,OK-8805,CZ
859930,AVREG_DATA.CATEGORIES.GLIDER,L 13,9822,,OK-9822,CZ
859936,AVREG_DATA.CATEGORIES.GLIDER,L 13,9821,,OK-9821,CZ
859942,AVREG_DATA.CATEGORIES.GLIDER,L 13,9722,,OK-9722,CZ
859948,AVREG_DATA.CATEGORIES.GLIDER,L 13,9720,,OK-9720,CZ
859954,AVREG_DATA.CATEGORIES.GLIDER,L 13,9719,2011-04-14T07:00:00.000Z,OK-9719,CZ
859960,AVREG_DATA.CATEGORIES.GLIDER,L 13,9718,,OK-9718,CZ
859966,AVREG_DATA.CATEGORIES.GLIDER,L 13,9717,,OK-9717,CZ
859972,AVREG_DATA.CATEGORIES.GLIDER,L 13,9716,2020-03-04T07:00:00.000Z,OK-9716,CZ
859978,AVREG_DATA.CATEGORIES.GLIDER,L 13,9713,,OK-9713,CZ
859984,AVREG_DATA.CATEGORIES.GLIDER,L 13,9851,,OK-9851,CZ
859990,AVREG_DATA.CATEGORIES.GLIDER,L 13,9850,2020-03-03T07:00:00.000Z,OK-9850,CZ
859996,AVREG_DATA.CATEGORIES.GLIDER,L 13,9849,,OK-9849,CZ
860002,AVREG_DATA.CATEGORIES.GLIDER,L 13,9848,,OK-9848,CZ
860008,AVREG_DATA.CATEGORIES.GLIDER,L 13,9847,,OK-9847,CZ
860014,AVREG_DATA.CATEGORIES.GLIDER,L 13,9846,2014-12-15T23:00:00.000Z,OK-9846,CZ
860020,AVREG_DATA.CATEGORIES.GLIDER,L 13,9829,,OK-9829,CZ
860026,AVREG_DATA.CATEGORIES.GLIDER,L 13,9828,,OK-9828,CZ
860032,AVREG_DATA.CATEGORIES.GLIDER,L 13,9825,,OK-9825,CZ
860038,AVREG_DATA.CATEGORIES.GLIDER,L 13,9824,,OK-9824,CZ
860044,AVREG_DATA.CATEGORIES.GLIDER,L 13,9823,2025-09-11T23:00:00.000Z,OK-9823,CZ
860050,AVREG_DATA.CATEGORIES.GLIDER,L 13,9712,,OK-9712,CZ
860056,AVREG_DATA.CATEGORIES.GLIDER,L 13,9711,,OK-9711,CZ
860062,AVREG_DATA.CATEGORIES.GLIDER,L 13,9709,,OK-9709,CZ
860068,AVREG_DATA.CATEGORIES.GLIDER,L 13,9707,,OK-9707,CZ
860074,AVREG_DATA.CATEGORIES.GLIDER,L 13,9706,,OK-9706,CZ
860080,AVREG_DATA.CATEGORIES.GLIDER,L 13,9705,,OK-9705,CZ
860086,AVREG_DATA.CATEGORIES.GLIDER,L 13,9704,,OK-9704,CZ
860092,AVREG_DATA.CATEGORIES.GLIDER,L 13,7507,,OK-7507,CZ
860098,AVREG_DATA.CATEGORIES.GLIDER,L 13,8801,,OK-8801,CZ
860104,AVREG_DATA.CATEGORIES.GLIDER,L 13,8710,,OK-8710,CZ
860110,AVREG_DATA.CATEGORIES.GLIDER,L 13,8706,2021-02-15T07:45:00.000Z,OK-8706,CZ
860116,AVREG_DATA.CATEGORIES.GLIDER,L 13,3825,2019-04-17T14:00:00.000Z,OK-3825,CZ
860122,AVREG_DATA.CATEGORIES.GLIDER,L 13,3826,2020-03-12T07:00:00.000Z,OK-3826,CZ
860128,AVREG_DATA.CATEGORIES.GLIDER,L 13,3827,,OK-3827,CZ
860134,AVREG_DATA.CATEGORIES.GLIDER,L 13,3829,2021-10-22T10:00:00.000Z,OK-3829,CZ
860140,AVREG_DATA.CATEGORIES.GLIDER,L 13,4811,,OK-4811,CZ
860146,AVREG_DATA.CATEGORIES.GLIDER,L 13,4810,,OK-4810,CZ
860152,AVREG_DATA.CATEGORIES.GLIDER,L 13,4809,,OK-4809,CZ
860158,AVREG_DATA.CATEGORIES.GLIDER,L 13,4808,,OK-4808,CZ
860164,AVREG_DATA.CATEGORIES.GLIDER,L 13,4807,,OK-4807,CZ
860170,AVREG_DATA.CATEGORIES.GLIDER,L 13,4806,2014-11-25T23:00:00.000Z,OK-4806,CZ
860176,AVREG_DATA.CATEGORIES.GLIDER,L 13,4805,,OK-4805,CZ
860182,AVREG_DATA.CATEGORIES.GLIDER,L 13,4804,,OK-4804,CZ
860188,AVREG_DATA.CATEGORIES.GLIDER,L 13,4803,2021-07-23T09:00:00.000Z,OK-4803,CZ
860194,AVREG_DATA.CATEGORIES.GLIDER,L 13,5711,2017-05-03T07:51:00.000Z,OK-5711,CZ
860200,AVREG_DATA.CATEGORIES.GLIDER,L 13,4821,,OK-4821,CZ
860211,AVREG_DATA.CATEGORIES.GLIDER,L 13,3800,,OK-3800,CZ
860217,AVREG_DATA.CATEGORIES.GLIDER,L 13,4818,,OK-4818,CZ
860223,AVREG_DATA.CATEGORIES.GLIDER,L 13,4817,,OK-4817,CZ
860234,AVREG_DATA.CATEGORIES.GLIDER,L 13,4815,2015-09-07T07:00:00.000Z,OK-4815,CZ
860240,AVREG_DATA.CATEGORIES.GLIDER,L 13,4814,,OK-4814,CZ
860246,AVREG_DATA.CATEGORIES.GLIDER,L 13,4812,,OK-4812,CZ
860252,AVREG_DATA.CATEGORIES.GLIDER,L 13,4802,,OK-4802,CZ
860258,AVREG_DATA.CATEGORIES.GLIDER,L 13,6202,,OK-6202,CZ
860264,AVREG_DATA.CATEGORIES.GLIDER,L 13,4800,2016-02-03T11:00:00.000Z,OK-4800,CZ
860270,AVREG_DATA.CATEGORIES.GLIDER,L 13,4720,,OK-4720,CZ
860276,AVREG_DATA.CATEGORIES.GLIDER,L 13,4718,,OK-4718,CZ
860282,AVREG_DATA.CATEGORIES.GLIDER,L 13,4716,,OK-4716,CZ
860288,AVREG_DATA.CATEGORIES.GLIDER,L 13,4714,,OK-4714,CZ
860294,AVREG_DATA.CATEGORIES.GLIDER,L 13,4712,,OK-4712,CZ
860300,AVREG_DATA.CATEGORIES.GLIDER,L 13,7706,,OK-7706,CZ
860306,AVREG_DATA.CATEGORIES.GLIDER,L 13,7705,,OK-7705,CZ
860312,AVREG_DATA.CATEGORIES.GLIDER,L 13,7704,,OK-7704,CZ
860318,AVREG_DATA.CATEGORIES.GLIDER,L 13,7702,,OK-7702,CZ
860324,AVREG_DATA.CATEGORIES.GLIDER,L 13,7700,,OK-7700,CZ
860330,AVREG_DATA.CATEGORIES.GLIDER,L 13,6840,,OK-6840,CZ
860336,AVREG_DATA.CATEGORIES.GLIDER,L 13,6839,,OK-6839,CZ
860342,AVREG_DATA.CATEGORIES.GLIDER,L 13,6838,,OK-6838,CZ
860348,AVREG_DATA.CATEGORIES.GLIDER,L 13,6836,,OK-6836,CZ
860354,AVREG_DATA.CATEGORIES.GLIDER,L 13,6831,2015-04-30T14:00:00.000Z,OK-6831,CZ
860360,AVREG_DATA.CATEGORIES.GLIDER,L 13,6819,,OK-6819,CZ
860366,AVREG_DATA.CATEGORIES.GLIDER,L 13,6818,,OK-6818,CZ
860372,AVREG_DATA.CATEGORIES.GLIDER,L 13,6817,2010-08-29T23:00:00.000Z,OK-6817,CZ
860378,AVREG_DATA.CATEGORIES.GLIDER,L 13,6816,,OK-6816,CZ
860384,AVREG_DATA.CATEGORIES.GLIDER,L 13,6815,,OK-6815,CZ
860390,AVREG_DATA.CATEGORIES.GLIDER,L 13,6814,,OK-6814,CZ
860396,AVREG_DATA.CATEGORIES.GLIDER,L 13,6813,,OK-6813,CZ
860402,AVREG_DATA.CATEGORIES.GLIDER,L 13,5676,,OK-5676,CZ
860408,AVREG_DATA.CATEGORIES.GLIDER,L 13,6808,,OK-6808,CZ
